"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"hudtsnut  ","P",06/13/2013 19:00,1,1,2         ,1         ,"",0.014,<0>  ,0.05,<0> (CSM) ,"","",0.44,<0> (CSM) ,"",<0>  ,2.86,<0> (CSM) ,
"hudtsnut  ","P",06/13/2013 21:30,1,1,2         ,1         ,"{COC} {PHR} {WS0}",0.009,<0>  ,0.05,<0> (CSM) ,"","",0.38,<0> (CSM) ,"",<0>  ,4.22,<0> (CSM) ,
"hudtsnut  ","P",06/14/2013 0:00,1,1,2         ,1         ,"",0.013,<0>  ,0.06,<0> (CSM) ,"","",0.41,<0> (CSM) ,"",<0>  ,2.91,<0> (CSM) ,
"hudtsnut  ","P",06/14/2013 2:30,1,1,2         ,1         ,"",0.021,<0>  ,0.07,<0> (CSM) ,"","",0.43,<0> (CSM) ,"",<0>  ,1.66,<0> (CSM) ,
"hudtsnut  ","P",06/21/2013 12:53,1,1,1         ,1         ,"{CSP} {PNP} {WS0}",0.016,<0>  ,0.03,<0> (CSM) ,"","",0.39,<0> (CSM) ,"",<0>  ,0.94,<0> (CSM) ,
"hudtsnut  ","P",06/21/2013 12:54,1,1,1         ,2         ,"{CSP} {PNP} {WS0}",0.016,<0>  ,0.03,<0> (CSM) ,"","",0.39,<0> (CSM) ,"",<0>  ,0.65,<0> (CSM) ,
"hudtsnut  ","P",07/09/2013 21:00,1,1,2         ,1         ,"",0.005,<0>  ,0.08,<0> (CSM) ,"","",0.19,<0> (CSM) ,"",<0>  ,0.84,<0> (CSM) ,
"hudtsnut  ","P",07/09/2013 23:30,1,1,2         ,1         ,"",0.021,<0>  ,0.05,<0> (CSM) ,"","",0.37,<0> (CSM) ,"",<0>  ,0.72,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 2:00,1,1,2         ,1         ,"",0.017,<0>  ,0.07,<0> (CSM) ,"","",0.14,<0> (CSM) ,"",<0>  ,0.44,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 4:30,1,1,2         ,1         ,"",0.019,<0>  ,0.07,<0> (CSM) ,"","",0.36,<0> (CSM) ,"",<0>  ,0.95,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 7:00,1,1,2         ,1         ,"",0.014,<0>  ,0.12,<0> (CSM) ,"","",0.31,<0> (CSM) ,"",<0>  ,1.73,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 9:30,1,1,2         ,1         ,"",0.012,<0>  ,0.12,<0> (CSM) ,"","",0.16,<0> (CSM) ,"",<0>  ,1.57,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 9:40,1,1,1         ,1         ,"{COC} {PNP} {WS1}",0.01,<0>  ,0.04,<0> (CSM) ,"","",0.14,<0> (CSM) ,"",<0>  ,0.66,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 9:41,1,1,1         ,2         ,"{COC} {PNP} {WS1}",0.011,<0>  ,0.04,<0> (CSM) ,"","",0.14,<0> (CSM) ,"",<0>  ,0.79,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 12:00,1,1,2         ,1         ,"",0.018,<0>  ,0.07,<0> (CSM) ,"","",0.36,<0> (CSM) ,"",<0>  ,1.45,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 14:30,1,1,2         ,1         ,"",0.016,<0>  ,0.07,<0> (CSM) ,"","",0.35,<0> (CSM) ,"",<0>  ,1.42,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 17:00,1,1,2         ,1         ,"",0.017,<0>  ,0.06,<0> (CSM) ,"","",0.35,<0> (CSM) ,"",<0>  ,1.7,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 19:30,1,1,2         ,1         ,"{COC} {PNP} {WS0}",0.014,<0>  ,0.07,<0> (CSM) ,"","",0.31,<0> (CSM) ,"",<0>  ,1.81,<0> (CSM) ,
"hudtsnut  ","P",07/10/2013 22:00,1,1,2         ,1         ,"",0.017,<0>  ,0.1,<0> (CSM) ,"","",0.33,<0> (CSM) ,"",<0>  ,1.56,<0> (CSM) ,
"hudtsnut  ","P",07/11/2013 0:30,1,1,2         ,1         ,"",0.018,<0>  ,0.09,<0> (CSM) ,"","",0.36,<0> (CSM) ,"",<0>  ,0.96,<0> (CSM) ,
"hudtsnut  ","P",08/21/2013 19:53,1,1,2         ,1         ,"",0.005,<0>  ,0.05,<0> (CSM) ,"","",0.24,<0> (CSM) ,"",<0>  ,2.54,<0> (CSM) ,
"hudtsnut  ","P",08/21/2013 22:23,1,1,2         ,1         ,"",0.013,<0>  ,0.02,<0> (CSM) ,"","",0.38,<0> (CSM) ,"",<0>  ,1.11,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 0:53,1,1,2         ,1         ,"",0.008,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.39,<0> (CSM) ,"",<0>  ,1.06,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 3:23,1,1,2         ,1         ,"",0.01,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.39,<0> (CSM) ,"",<0>  ,0.69,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 5:53,1,1,2         ,1         ,"",0.006,<0>  ,0.03,<0> (CSM) ,"","",0.35,<0> (CSM) ,"",<0>  ,1.9,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 8:23,1,1,2         ,1         ,"",0.004,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.24,<0> (CSM) ,"",<0>  ,1.97,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 9:09,1,1,1         ,1         ,"{CHY} {PNP} {WS1}",0.011,<0>  ,0.03,<0> (CSM) ,"","",0.2,<0> (CSM) ,"",<0>  ,1.38,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 9:10,1,1,1         ,2         ,"{CHY} {PNP} {WS1}",0.013,<0>  ,0.04,<0> (CSM) ,"","",0.21,<0> (CSM) ,"",<0>  ,1.66,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 10:53,1,1,2         ,1         ,"",0.009,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.38,<0> (CSM) ,"",<0>  ,1.75,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 13:23,1,1,2         ,1         ,"",0.014,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.39,<0> (CSM) ,"",<0>  ,1.62,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 15:53,1,1,2         ,1         ,"",0.013,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.38,<0> (CSM) ,"",<0>  ,2.56,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 18:23,1,1,2         ,1         ,"{CHY} {PNP} {WS0}",0.008,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.32,<0> (CSM) ,"",<0>  ,2.08,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 20:53,1,1,2         ,1         ,"",0.007,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.24,<0> (CSM) ,"",<0>  ,2.04,<0> (CSM) ,
"hudtsnut  ","P",08/22/2013 23:23,1,1,2         ,1         ,"",0.014,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.38,<0> (CSM) ,"",<0>  ,1.84,<0> (CSM) ,
"hudtsnut  ","P",09/24/2013 23:30,1,1,2         ,1         ,"",0.002,<-4> [SBL] ,0.03,<0> (CSM) ,"","",0.35,<0> (CSM) ,"",<0>  ,1.32,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 2:00,1,1,2         ,1         ,"",0.014,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.46,<0> (CSM) ,"",<0>  ,1.78,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 4:30,1,1,2         ,1         ,"",0.017,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.48,<0> (CSM) ,"",<0>  ,1.48,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 7:00,1,1,2         ,1         ,"",0.019,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.47,<0> (CSM) ,"",<0>  ,1.21,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 9:30,1,1,2         ,1         ,"",0.012,<0>  ,0.03,<0> (CSM) ,"","",0.44,<0> (CSM) ,"",<0>  ,1.71,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 11:22,1,1,1         ,1         ,"{CCL} {PNP} {WS0}",0.008,<0>  ,0.03,<0> (CSM) ,"","",0.36,<0> (CSM) ,"",<0>  ,0.82,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 11:23,1,1,1         ,2         ,"{CCL} {PNP} {WS0}",0.01,<0>  ,0.02,<0> (CSM) ,"","",0.36,<0> (CSM) ,"",<0>  ,0.95,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 12:00,1,1,2         ,1         ,"",0.013,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.49,<0> (CSM) ,"",<0>  ,1.5,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 14:30,1,1,2         ,1         ,"",0.015,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.45,<0> (CSM) ,"",<0>  ,1.8,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 17:00,1,1,2         ,1         ,"",0.018,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.46,<0> (CSM) ,"",<0>  ,2.18,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 19:30,1,1,2         ,1         ,"",0.012,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.44,<0> (CSM) ,"",<0>  ,2.16,<0> (CSM) ,
"hudtsnut  ","P",09/25/2013 22:00,1,1,2         ,1         ,"{CCL} {PNP} {WS0}",0.011,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.42,<0> (CSM) ,"",<0>  ,1.8,<0> (CSM) ,
"hudtsnut  ","P",09/26/2013 0:30,1,1,2         ,1         ,"",0.01,<0>  ,0.02,<0> (CSM) ,"","",0.36,<0> (CSM) ,"",<0>  ,1.98,<0> (CSM) ,
"hudtsnut  ","P",09/26/2013 3:00,1,1,2         ,1         ,"",0.016,<0>  ,0.02,<-4> [SBL] (CSM) ,"","",0.45,<0> (CSM) ,"",<0>  ,2.52,<0> (CSM) ,
"hudtsnut  ","P",10/08/2013 21:30,1,1,2         ,1         ,"",0.002,<0>  ,0.03,<0> (CSM) ,"","",0.27,<0> (CSM) ,"",<0>  ,2.7,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 0:00,1,1,2         ,1         ,"",0.01,<0>  ,0.04,<0> (CSM) ,"","",0.32,<0> (CSM) ,"",<0>  ,1.72,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 2:30,1,1,2         ,1         ,"",0.011,<0>  ,0.03,<0> (CSM) ,"","",0.32,<0> (CSM) ,"",<0>  ,0.59,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 5:00,1,1,2         ,1         ,"",0.009,<0>  ,0.04,<0> (CSM) ,"","",0.32,<0> (CSM) ,"",<0>  ,1.3,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 7:30,1,1,2         ,1         ,"",0.006,<0>  ,0.04,<0> (CSM) ,"","",0.31,<0> (CSM) ,"",<0>  ,3.0,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 10:00,1,1,2         ,1         ,"",0.012,<0>  ,0.04,<0> (CSM) ,"","",0.28,<0> (CSM) ,"",<0>  ,2.08,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 10:28,1,1,1         ,1         ,"{CCL} {PNP} {WS0}",0.007,<0>  ,0.05,<0> (CSM) ,"","",0.27,<0> (CSM) ,"",<0>  ,3.69,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 10:29,1,1,1         ,2         ,"{CCL} {PNP} {WS0}",0.007,<0>  ,0.05,<0> (CSM) ,"","",0.27,<0> (CSM) ,"",<0>  ,1.62,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 12:30,1,1,2         ,1         ,"",0.008,<0>  ,0.04,<0> (CSM) ,"","",0.34,<0> (CSM) ,"",<0>  ,0.71,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 15:00,1,1,2         ,1         ,"",0.009,<0>  ,0.04,<0> (CSM) ,"","",0.33,<0> (CSM) ,"",<0>  ,1.2,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 17:30,1,1,2         ,1         ,"",0.013,<0>  ,0.04,<0> (CSM) ,"","",0.34,<0> (CSM) ,"",<0>  ,1.24,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 20:00,1,1,2         ,1         ,"{CCL} {PNP} {WS0}",0.013,<0>  ,0.03,<0> (CSM) ,"","",0.35,<0> (CSM) ,"",<0>  ,3.36,<0> (CSM) ,
"hudtsnut  ","P",10/09/2013 22:30,1,1,2         ,1         ,"",0.009,<0>  ,0.04,<0> (CSM) ,"","",0.3,<0> (CSM) ,"",<0>  ,2.68,<0> (CSM) ,
"hudtsnut  ","P",10/10/2013 1:00,1,1,2         ,1         ,"",0.013,<0>  ,0.04,<0> (CSM) ,"","",0.33,<0> (CSM) ,"",<0>  ,1.79,<0> (CSM) ,
"hudtsnut  ","P",11/06/2013 22:00,1,1,2         ,1         ,"",0.004,<0>  ,0.04,<0> (CSM) ,"","",0.45,<0> (CSM) ,"",<0>  ,3.77,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 0:30,1,1,2         ,1         ,"",0.012,<0>  ,0.03,<0> (CSM) ,"","",0.49,<0> (CSM) ,"",<0>  ,3.14,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 3:00,1,1,2         ,1         ,"",0.011,<0>  ,0.02,<0> (CSM) ,"","",0.49,<0> (CSM) ,"",<0>  ,3.02,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 5:30,1,1,2         ,1         ,"",0.008,<0>  ,0.03,<0> (CSM) ,"","",0.47,<0> (CSM) ,"",<0>  ,0.86,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 8:00,1,1,2         ,1         ,"",0.009,<0>  ,0.04,<0> (CSM) ,"","",0.44,<0> (CSM) ,"",<0>  ,2.97,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 10:25,1,1,1         ,1         ,"{COC} {PLR} {WS1}",0.011,<0>  ,0.04,<0> (CSM) ,"","",0.46,<0> (CSM) ,"",<0>  ,2.6,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 10:26,1,1,1         ,2         ,"{COC} {PLR} {WS1}",0.01,<0>  ,0.05,<0> (CSM) ,"","",0.46,<0> (CSM) ,"",<0>  ,1.51,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 10:30,1,1,2         ,1         ,"",0.008,<0>  ,0.04,<0> (CSM) ,"","",0.46,<0> (CSM) ,"",<0>  ,2.06,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 13:00,1,1,2         ,1         ,"",0.016,<0>  ,0.03,<0> (CSM) ,"","",0.51,<0> (CSM) ,"",<0>  ,1.15,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 15:30,1,1,2         ,1         ,"",0.014,<0>  ,0.03,<0> (CSM) ,"","",0.49,<0> (CSM) ,"",<0>  ,0.33,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 18:00,1,1,2         ,1         ,"",0.014,<0>  ,0.02,<0> (CSM) ,"","",0.5,<0> (CSM) ,"",<0>  ,2.38,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 20:30,1,1,2         ,1         ,"{COC} {PNP} {WS0}",0.015,<0>  ,0.03,<0> (CSM) ,"","",0.49,<0> (CSM) ,"",<0>  ,0.99,<0> (CSM) ,
"hudtsnut  ","P",11/07/2013 23:00,1,1,2         ,1         ,"",0.008,<0>  ,0.05,<0> (CSM) ,"","",0.45,<0> (CSM) ,"",<0>  ,2.21,<0> (CSM) ,
"hudtsnut  ","P",11/08/2013 1:30,1,1,2         ,1         ,"",0.013,<0>  ,0.03,<0> (CSM) ,"","",0.48,<0> (CSM) ,"",<0>  ,2.25,<0> (CSM) ,
"hudtsnut  ","P",12/12/2013 14:18,1,1,1         ,1         ,"{CSP} {PNP} {WS1}",0.017,<0>  ,0.08,<0> (CSM) ,"","",0.46,<0> (CSM) ,"",<0>  ,0.23,<0> (CSM) ,
"hudtsnut  ","P",12/12/2013 14:19,1,1,1         ,2         ,"{CSP} {PNP} {WS1}",0.016,<0>  ,0.06,<0> (CSM) ,"","",0.46,<0> (CSM) ,"",<0>  ,0.08,<0> (CSM) ,

